LISTING_ID,LISTING_NAME,MINIMUM_NIGHTS,HOST_ID,ROOM_TYPE,PRICE,CREATED_AT,UPDATED_AT
41642484,Hotelzimmer in Berlin | Prenzlauer Berg | 1 | NEU,1,278539159,Entire home/apt,40.000,2020-01-20 07:28:26,2020-01-20 07:28:26
41651093,City Garden Flat In Green Kreuzberg - New,1,200407976,Entire home/apt,84.000,2020-01-27 03:57:35,2020-01-27 03:57:35
41653692,Green Berlin,3,164771882,Private room,38.000,2021-11-14 09:25:38,2021-11-14 09:25:38
41656858,Cosy and sunny place in Prenzlberg/Mitte,3,21606050,Private room,30.000,2021-10-31 19:24:25,2021-10-31 19:24:25
41658943,Very pleasant room in the hearth of Neukolln,2,63578281,Private room,20.000,2020-03-14 18:53:28,2020-03-14 18:53:28
41660003,Sonniges Appartment in Charlottenburg!,5,17584848,Entire home/apt,50.000,2020-09-17 16:30:11,2020-09-17 16:30:11
41661130,Cozy & cute apt with balcony in trendy Neukölln,4,92160441,Entire home/apt,70.000,2020-01-19 22:23:05,2020-01-19 22:23:05
41661553,Zimmer mit Balkon in Wilmersdorf,1,93877531,Private room,39.000,2020-01-22 21:25:13,2020-01-22 21:25:13
41663413,"Cosi Flat in old Rixdorf, The Beauty of Neukölln",1,28921910,Entire home/apt,70.000,2020-09-06 09:29:30,2020-09-06 09:29:30
41664889,House in Berlin– close to forest and lake,30,454712,Entire home/apt,45.000,2021-10-28 08:36:25,2021-10-28 08:36:25
41670288,"Schnuckelige Neubauwohnung, nahe Schloss Köpenick.",1,59444622,Private room,55.000,2021-02-12 18:59:01,2021-02-12 18:59:01
41675126,Kingly comfort in the heart of Kreuzberg-Neukölln,20,28248924,Private room,20.000,2021-11-08 05:12:45,2021-11-08 05:12:45
41675349,Cozy private room with balcony,2,108436788,Private room,45.000,2020-01-29 03:19:51,2020-01-29 03:19:51
41678215,Quiet private bedroom with Terrace in Neukölln,2,12510463,Private room,35.000,2021-11-13 20:57:38,2021-11-13 20:57:38
41680957,Cozy Room in Friedrichshain - For Cat Lovers,14,88948601,Private room,13.000,2021-11-14 09:25:02,2021-11-14 09:25:02
41686429,Großzügig wohnen im Herzen des PrenzlBergs,12,244881771,Entire home/apt,110.000,2020-10-27 19:48:41,2020-10-27 19:48:41
41690173,"Berlin Charlottenburg, great location near ZOB/ITB",2,329122536,Private room,55.000,2020-02-09 18:57:22,2020-02-09 18:57:22
41697885,Luxury-House With Balcony,3,275389549,Entire home/apt,300.000,2020-07-21 05:30:44,2020-07-21 05:30:44
41698690,"SUNNY, QUIET AND CONVENIENTLY LOCATED",4,5832930,Entire home/apt,50.000,2020-01-26 11:12:03,2020-01-26 11:12:03
41700038,Sunny 2-room flat w/Balcony Bergmannkiez/Kreuzberg,30,1819213,Entire home/apt,70.000,2021-11-19 14:14:14,2021-11-19 14:14:14
41703953,3-rooms Apartment for up to 4 persons,30,1210739,Entire home/apt,120.000,2021-08-22 09:21:36,2021-08-22 09:21:36
41712561,Bed in Superior 16 POD Dorm,1,240204649,Shared room,23.000,2020-01-20 12:55:59,2020-01-20 12:55:59
41731542,Cosy Room in Mitte-Pberg,1,49878241,Private room,37.000,2020-01-19 19:47:17,2020-01-19 19:47:17
41740394,Spacious & bright 1 room flat in Neukölln‘s heart,1,13021071,Private room,30.000,2020-01-31 16:45:27,2020-01-31 16:45:27
41741372,Beautiful room in Berliner Altbau Apartment,2,4158989,Private room,45.000,2021-08-30 12:08:15,2021-08-30 12:08:15
41742188,Big room in northern Friedrichshain,5,329651024,Private room,16.000,2020-03-14 03:08:42,2020-03-14 03:08:42
41742516,Romantisch eingerichtete Wohnung zum wohlfühlen,3,212766182,Entire home/apt,100.000,2020-06-15 13:53:30,2020-06-15 13:53:30
41747575,Abjefahrene Bude. Könnta de Seele baumeln lassen,1,329745939,Private room,53.000,2020-02-22 00:45:22,2020-02-22 00:45:22
41752567,modern Apartment in Friedrichshain,1,25214491,Entire home/apt,55.000,2020-01-27 21:43:15,2020-01-27 21:43:15
41756048,Lets go everywhere,2,1435273,Entire home/apt,165.000,2020-05-23 21:09:23,2020-05-23 21:09:23
41760817,Dachgeschoss Maisonette in Berlin -Charlottenburg,5,87232232,Entire home/apt,250.000,2021-11-03 15:58:50,2021-11-03 15:58:50
41761035,Ferienwohnung Fink,2,329909074,Entire home/apt,103.000,2020-02-12 13:04:36,2020-02-12 13:04:36
41765472,Bed in Superior 12 POD Dorm,1,240204649,Shared room,24.000,2020-02-09 16:30:04,2020-02-09 16:30:04
41766265,Bed in 10 Bed Dorm,1,240204649,Shared room,25.000,2020-02-20 06:12:37,2020-02-20 06:12:37
41767112,Cozy Room in Mitte - Quiet and Charming Kiez,1,101092792,Private room,45.000,2020-02-13 20:40:25,2020-02-13 20:40:25
41767123,Bed in 4 Bed Female Dorm,1,240204649,Shared room,31.000,2020-01-26 11:52:29,2020-01-26 11:52:29
41772775,"Unkompliziertes, großes Zimmer in Innenstadtnähe",4,330009825,Private room,25.000,2021-11-07 11:29:56,2021-11-07 11:29:56
41773453,Cosy and creative space in Berlin,2,23183230,Private room,24.000,2021-10-24 14:39:58,2021-10-24 14:39:58
41782253,Cozy flat in Prenzlauer Berg,2,48772258,Entire home/apt,66.000,2020-02-01 15:37:12,2020-02-01 15:37:12
41785971,Large & sunny apartment / Prenzlauer Berg,3,330152736,Entire home/apt,80.000,2020-02-07 04:16:52,2020-02-07 04:16:52
41786190,Rooftop Terrace - Penthouse - Center of Berlin,90,48956046,Entire home/apt,120.000,2021-10-24 14:22:22,2021-10-24 14:22:22
41787739,Bed in 2 Bunk Female Dorm,1,240204649,Shared room,33.000,2020-07-30 03:17:42,2020-07-30 03:17:42
41788084,Private Single Ensuite,1,240204649,Private room,61.000,2020-02-09 13:18:02,2020-02-09 13:18:02
41788904,Private Double Room,1,240204649,Private room,98.000,2020-01-26 05:09:48,2020-01-26 05:09:48
41789337,Das Keller Loch - The cellar hole,1,267400172,Private room,23.000,2020-02-14 15:18:26,2020-02-14 15:18:26
41793360,Flat Instagramable 19th century loft in Hipster,3,330211602,Entire home/apt,120.000,2020-02-12 17:59:52,2020-02-12 17:59:52
41795032,"1 train from the airport, one bus from the city",1,271539020,Private room,40.000,2020-03-01 00:25:33,2020-03-01 00:25:33
41798106,Cozy studio apartment,2,145195446,Entire home/apt,25.000,2020-02-07 11:42:19,2020-02-07 11:42:19
41806957,Gemütliche 1 Zimmer Wohnung mit Balkon,2,66540924,Entire home/apt,70.000,2020-01-22 11:25:32,2020-01-22 11:25:32
41810290,Beautiful rooftop apartment in the ♥️ of Fhain 🌱🪴,5,26448660,Private room,46.000,2020-02-11 02:27:36,2020-02-11 02:27:36
41813079,Lichtdurchflutete Wohnung mit Parkett in Pankow,4,142956222,Entire home/apt,85.000,2020-02-17 10:42:18,2020-02-17 10:42:18
41820139,Schöne  1.5 -Zimmer Wohnung,2,330484340,Entire home/apt,45.000,2020-01-20 13:03:39,2020-01-20 13:03:39
41827973,ZIMMER IN BERLIN Friedrichshain,1,330591266,Private room,45.000,2021-11-01 09:47:34,2021-11-01 09:47:34
41828353,Schöne Toskana Wohnung im Herzen Berlins Berlin,1,105587747,Entire home/apt,39.000,2020-01-28 12:49:51,2020-01-28 12:49:51
41829428,cozy room surrounded by trees ♡,2,3885218,Private room,40.000,2020-02-05 00:34:10,2020-02-05 00:34:10
41831267,Very central cozy apartment with terrace,2,100356404,Entire home/apt,49.000,2020-02-23 13:55:21,2020-02-23 13:55:21
41835155,Gemütliches Gründerzeitapartment am Euref-Campus,60,1298309,Entire home/apt,45.000,2021-07-23 17:44:58,2021-07-23 17:44:58
41837182,Private apartment house near City Centre .,1,330679681,Entire home/apt,34.000,2020-01-27 00:00:35,2020-01-27 00:00:35
41844297,Cozy private apartment in central area,2,330679681,Entire home/apt,54.000,2021-10-23 15:57:22,2021-10-23 15:57:22
41847990,"Bright apartment in green Berlin, laptop friendly",5,330802635,Entire home/apt,80.000,2020-01-28 05:01:49,2020-01-28 05:01:49
41848180,67m2 Cozy apartment in Prenzlauer Berg,14,11283053,Entire home/apt,40.000,2020-02-12 00:28:16,2020-02-12 00:28:16
41848252,"Nice, comfortable, bright, furnished room.",1,15310725,Private room,25.000,2020-02-06 06:47:41,2020-02-06 06:47:41
41848401,Rooftop studio in central location,2,330804284,Entire home/apt,50.000,2020-09-10 16:48:42,2020-09-10 16:48:42
41849897,sanierte Altbauwohnung im ruhigen Friedrichshain,1,10367579,Private room,120.000,2020-02-09 23:50:10,2020-02-09 23:50:10
41849913,Unterm Dach im Prenzlauer Berg,1,252720334,Entire home/apt,58.000,2020-02-13 16:42:07,2020-02-13 16:42:07
41850407,Hübsches Privatzimmer im Reihenendhaus mit Garten,1,14276801,Private room,35.000,2020-02-05 08:09:44,2020-02-05 08:09:44
41856566,Wohnen in ehemaliger Brauerei direkt am Weißensee,2,188844544,Private room,39.000,2020-02-09 11:07:06,2020-02-09 11:07:06
41857300,Beautiful family apartment in Mitte,92,369677,Entire home/apt,65.000,2020-04-17 21:18:09,2020-04-17 21:18:09
41867413,Cosy flat near TXL and Messe Berlin,1,89979907,Private room,25.000,2020-03-07 03:15:32,2020-03-07 03:15:32
41869139,Private room in a 4 room Apartment.,2,37295091,Private room,60.000,2020-01-31 17:25:38,2020-01-31 17:25:38
41869836,Einzelzimmer Standard,1,7031936,Private room,49.000,2021-11-08 07:31:23,2021-11-08 07:31:23
41871981,super apartment in berlin,5,330807863,Entire home/apt,70.000,2020-01-31 08:08:21,2020-01-31 08:08:21
41878907,Nice and easy,3,161676733,Entire home/apt,43.000,2020-01-16 20:23:27,2020-01-16 20:23:27
41895604,"Modernes Ferienappartment (2) ruhig, gute Lage",2,331300291,Entire home/apt,68.000,2020-02-13 10:07:36,2020-02-13 10:07:36
41897771,Einzelzimmer Standard,1,7031936,Private room,49.000,2021-07-13 13:36:04,2021-07-13 13:36:04
41897869,Hip Waterfront Penthouse for Monthly Stays,28,1338633,Entire home/apt,100.000,2020-03-20 02:00:49,2020-03-20 02:00:49
41900435,Privatzimmer,2,331330348,Private room,49.000,2020-02-08 00:25:32,2020-02-08 00:25:32
41902705,"In ruhiger, grüner Lage. Modernes Appartement (1)",2,331300291,Entire home/apt,55.000,2020-02-05 05:17:17,2020-02-05 05:17:17
41904288,"New apartment near Potsdamer Platz, view of park",2,331360276,Entire home/apt,60.000,2020-01-29 02:15:29,2020-01-29 02:15:29
41906128,"Large penthouse apartment, two large sun terraces",10,6995696,Private room,35.000,2020-02-28 14:48:24,2020-02-28 14:48:24
41907296,*New* Stylish Penthouse with own Rooftop Terrace,5,15705613,Private room,79.000,2021-06-30 03:48:08,2021-06-30 03:48:08
41909252,Plänterwald,7,161114176,Entire home/apt,41.000,2021-10-28 00:59:27,2021-10-28 00:59:27
41917288,Schönes Zimmer im Schillerkiez,2,58988589,Private room,20.000,2020-02-09 21:06:17,2020-02-09 21:06:17
41918422,New Green Single,3,63232479,Entire home/apt,73.000,2020-02-11 02:38:45,2020-02-11 02:38:45
41918423,New Green 3 centrally located in Mitte,2,63232479,Entire home/apt,90.000,2020-06-22 09:02:23,2020-06-22 09:02:23
41918424,New Green 1 centrally located in Berlin (road side),2,63232479,Entire home/apt,90.000,2020-06-29 19:03:43,2020-06-29 19:03:43
41918425,New Green 2 centrally located in Berlin,2,63232479,Entire home/apt,90.000,2020-02-15 14:23:30,2020-02-15 14:23:30
41918427,New Green 4 centrally located in Berlin,2,63232479,Entire home/apt,90.000,2021-06-11 04:43:54,2021-06-11 04:43:54
41919570,Modern Place in Berlin Mitte,5,329551372,Entire home/apt,48.000,2021-06-15 00:35:08,2021-06-15 00:35:08
41922941,Doppelzimmer Standart,1,7031936,Private room,69.000,2021-11-12 18:18:12,2021-11-12 18:18:12
41923918,Doppelzimmer Standart,1,7031936,Private room,69.000,2021-10-29 20:43:36,2021-10-29 20:43:36
41924130,Schöne Unterkunft in Berliner Jugendstil Wohnhaus,3,7234685,Private room,50.000,2020-02-16 19:35:42,2020-02-16 19:35:42
41924216,Appartment für 3 Person,1,7031936,Private room,89.000,2020-02-24 16:36:07,2020-02-24 16:36:07
41924747,Appartment für 4 Person,1,7031936,Private room,115.000,2021-07-13 03:41:18,2021-07-13 03:41:18
41924778,"Family Place, 3-bedrooms with love n‘light,K-BERG!",4,331695672,Entire home/apt,162.000,2020-02-16 23:27:53,2020-02-16 23:27:53
41926085,"Two Rooms in a big sunny flat,  kid friendly",3,331695672,Private room,50.000,2020-02-02 08:04:34,2020-02-02 08:04:34
41930831,"Wunderschöne, geräumige Wohnung",7,331749573,Entire home/apt,60.000,2021-10-29 14:21:54,2021-10-29 14:21:54
41944077,"Cosy room, close to Friedrichshain",2,151405010,Private room,42.000,2021-07-17 00:03:31,2021-07-17 00:03:31
41947246,Spacious room in Rixdorf/Neukölln. Kids friendly!,2,39205147,Private room,80.000,2020-08-06 14:56:33,2020-08-06 14:56:33
41954411,Cosy Apartment in the Heart of Kreuzberg.,2,37221382,Entire home/apt,89.000,2021-09-28 08:46:56,2021-09-28 08:46:56
41969141,Berlin Home with a view (Friedrichshain),5,332236818,Entire home/apt,79.000,2020-02-25 07:31:35,2020-02-25 07:31:35
41969188,Flat in the Heart of Kreuzberg,4,332237059,Entire home/apt,55.000,2021-10-29 14:49:36,2021-10-29 14:49:36
41969286,Top holiday apartment in Friedrichshain,3,332021618,Entire home/apt,138.000,2020-07-20 22:20:29,2020-07-20 22:20:29
41970219,"Cosy Place for 4, near Parks and Water",7,4354642,Entire home/apt,60.000,2020-03-08 15:49:09,2020-03-08 15:49:09
41973915,Gemütliches zimmer am weißensee,4,316428315,Private room,50.000,2021-09-04 21:11:05,2021-09-04 21:11:05
41974161,Beautiful Old Flat in West-Berlin,2,20109983,Private room,39.000,2020-02-21 13:10:25,2020-02-21 13:10:25
41976564,"Stylish Kreuzberg Flat,  Next to the Canal",20,332291334,Entire home/apt,50.000,2020-02-17 10:43:47,2020-02-17 10:43:47
41983872,Bedroom in nice penthouse.,2,903480,Private room,30.000,2020-02-16 05:04:39,2020-02-16 05:04:39
41987965,16SqM of furnished room with shared kitchen & bath,2,332472850,Private room,14.000,2021-11-12 06:16:07,2021-11-12 06:16:07
41989804,No longer available!!!,10,248696847,Private room,15.000,2020-03-01 01:43:29,2020-03-01 01:43:29
41990166,Schönes Privatzimmer in Reihenhaus,1,34123893,Private room,37.000,2020-02-10 15:20:50,2020-02-10 15:20:50
42008800,❤50% Rabatt❤HomeOffice❤Zentr-Kreuzberg,1,143778350,Private room,50.000,2021-07-04 03:56:45,2021-07-04 03:56:45
42009154,Bright and quiet apartment in Neukölln,2,28511583,Private room,39.000,2020-02-05 02:56:57,2020-02-05 02:56:57
42009479,central cozy room with balcony near Kudamm & Messe,2,226345338,Private room,40.000,2020-03-18 09:40:10,2020-03-18 09:40:10
42009565,Doppelzimmer Standard-Hotel TiergartenBerlinMitte,1,167652613,Private room,260.000,2021-08-16 19:20:30,2021-08-16 19:20:30
42010768,A beautiful single room in the Center.,1,48182523,Private room,15.000,2020-03-01 21:56:55,2020-03-01 21:56:55
42011414,Einzelzimmer Standard-Hotel Tiergarten BerlinMitte,1,167652613,Private room,236.000,2020-03-01 18:06:48,2020-03-01 18:06:48
42011544,Central Appartement Berlin Mitte Alexanderpatz,3,15428277,Entire home/apt,55.000,2020-03-06 16:58:54,2020-03-06 16:58:54
42017002,Beautiful and spacious room available 2.03 - 8.03,6,71523227,Private room,140.000,2021-11-02 19:47:59,2021-11-02 19:47:59
42018290,"Big room with balcony, fan and TV (HDMI cable)",7,332937779,Private room,50.000,2020-08-01 00:56:36,2020-08-01 00:56:36
42018546,"Cosy, Quiet Berlin Apartment in ""Szenekiez""",1,1194570,Entire home/apt,124.000,2020-02-02 05:05:59,2020-02-02 05:05:59
42020197,Wohnen wie im 5 Sterne Hotel,90,241893881,Private room,50.000,2021-10-22 14:30:55,2021-10-22 14:30:55
42027419,"Cozy, quiet home with small Garden",4,9458179,Entire home/apt,48.000,2020-02-04 08:38:13,2020-02-04 08:38:13
42031353,- U3 1.OG-,2,188849025,Entire home/apt,75.000,2020-02-01 00:49:43,2020-02-01 00:49:43
42033637,Gemütliches Zuhause in Berlin Pankow,7,333116165,Entire home/apt,35.000,2021-11-19 05:44:20,2021-11-19 05:44:20
42037351,"Waterfront Loft, 130 m² – ideal for Fam./Business",3,150678920,Entire home/apt,258.000,2020-02-13 12:13:58,2020-02-13 12:13:58
42040985,• private room • cosy • calm • central • P-Berg,6,25315291,Private room,60.000,2021-11-05 03:19:30,2021-11-05 03:19:30
42041978,TREASURE OF MOABIT,4,25926578,Private room,35.000,2020-02-10 14:24:46,2020-02-10 14:24:46
42042601,Schöne Kiez Altbauwohnung nahe Tempelhofer Feld,7,59927929,Entire home/apt,70.000,2021-11-09 16:54:48,2021-11-09 16:54:48
42042663,Great Apartment in lovely neighborhood,91,4812600,Entire home/apt,50.000,2020-06-03 12:07:55,2020-06-03 12:07:55
42045052,New FancyBerlin CityCenter 2Rms Loft Best Location,1,167881332,Entire home/apt,147.000,2020-02-27 22:20:21,2020-02-27 22:20:21
42054791,Studio near Tempelhofer field,62,74848691,Entire home/apt,50.000,2021-11-10 20:11:17,2021-11-10 20:11:17
42055677,"Beautiful, bright new room. Fast WLAN.Convenient",1,147616944,Private room,50.000,2020-05-19 03:05:11,2020-05-19 03:05:11
42059333,Cuba apartment,1,87442687,Entire home/apt,58.000,2021-11-13 03:32:38,2021-11-13 03:32:38
42059370,"Apartment ""1st class""",1,87442687,Entire home/apt,48.000,2021-11-13 20:20:07,2021-11-13 20:20:07
42059386,Small furnished Apartment in Berlin Mitte,1,87442687,Entire home/apt,64.000,2021-10-25 08:41:13,2021-10-25 08:41:13
42059405,Fritz-Schloss Apartment,1,87442687,Entire home/apt,276.000,2021-07-24 12:12:57,2021-07-24 12:12:57
42059417,Magic Door Apartment,1,87442687,Entire home/apt,276.000,2020-08-08 04:39:54,2020-08-08 04:39:54
42059432,Fast Perfekt,1,87442687,Entire home/apt,69.000,2021-06-23 02:38:00,2021-06-23 02:38:00
42060467,1NEW FANCY FACTORY LOFT CITY CENTER MITTE PRIME,1,167881332,Entire home/apt,235.000,2020-02-07 10:09:07,2020-02-07 10:09:07
42061833,Gemütliche Wohnung mit Retro-Charme,3,26639405,Entire home/apt,75.000,2020-02-11 13:14:44,2020-02-11 13:14:44
42062033,"Large, bright flat w/balcony in heart of Kreuzberg",5,37339671,Entire home/apt,100.000,2020-02-19 18:10:25,2020-02-19 18:10:25
42064676,Private room 5 minutes from Potsdamer Platz,1,64147753,Private room,16.000,2020-01-29 17:27:55,2020-01-29 17:27:55
42065998,★50％ Corana Discount★ HomeOffice★DT-Kreuzberg,1,143778350,Private room,55.000,2020-08-31 03:25:25,2020-08-31 03:25:25
42068670,"charming old apartment, Berlin center",5,205235114,Private room,30.000,2020-02-05 06:08:53,2020-02-05 06:08:53
42071330,Great Apartment in a lovely Area,91,4812600,Entire home/apt,59.000,2020-10-13 08:13:50,2020-10-13 08:13:50
42072605,Beautiful Room and a nice view over Wedding,1,219276021,Private room,25.000,2021-10-23 18:52:52,2021-10-23 18:52:52
42080191,Super Central & Quiet Design Apartment,4,333674406,Entire home/apt,69.000,2020-02-04 22:18:51,2020-02-04 22:18:51
42086099,Ruhiges und gemütliches Zimmer,1,76923074,Private room,50.000,2021-10-26 23:43:19,2021-10-26 23:43:19
42089009,#109 Be my guest,3,304345361,Entire home/apt,104.000,2020-02-28 22:32:29,2020-02-28 22:32:29
42089541,Dreamy designed studio APT in Wedding/Osloer Str**,62,3868992,Entire home/apt,65.000,2020-07-29 15:32:15,2020-07-29 15:32:15
42089677,BERLIN PUR -3 Zimmer für bis zu 12 Personen,3,267525825,Entire home/apt,43.000,2020-02-15 10:57:52,2020-02-15 10:57:52
42090722,"Großzügiges, helles Loft auf Havel-Insel Eiswerder",3,129770901,Entire home/apt,101.000,2020-07-06 13:02:51,2020-07-06 13:02:51
42093375,Big room in super central location (Altbau),4,110648151,Private room,100.000,2020-02-25 12:41:50,2020-02-25 12:41:50
42095574,Spacious apartment in trendy Friedrichshain,5,5630288,Entire home/apt,100.000,2020-07-21 06:23:02,2020-07-21 06:23:02
42097632,Lovely studio apartment in the Heart of Wedding**,60,3868992,Entire home/apt,105.000,2021-11-15 09:11:09,2021-11-15 09:11:09
42097992,STUDIO  APT SAFARI LOVE in Wedding/Osloer Str**,30,3868992,Entire home/apt,70.000,2020-10-26 19:15:54,2020-10-26 19:15:54
42098303,"Cozy, comfy and well located apartment in Berlin",14,10491490,Entire home/apt,40.000,2020-02-19 06:58:28,2020-02-19 06:58:28
42098679,LOVELY APT IN THE HEART OF CITY CENTER - MITTE**,14,3868992,Entire home/apt,105.000,2020-06-29 17:31:03,2020-06-29 17:31:03
