status_id,race_id,driver_id,constructor_id,result_id,grid,position_order,points,laps,fastest_lap_time,fastest_lap_speed,lap_time,lap_milliseconds,lap_number,fastest_lap,position,rank,status_desc,position_desc
3,893,814,10,21995,17,20,0.0,54,1:50.739,164.657,,,14,45,20,9,Accident,
1,894,20,9,21998,1,1,25.0,55,1:41.380,199.388,1:43:13.701,6193701,1,53,1,1,Finished,
1,894,8,208,21999,9,2,18.0,55,1:41.975,198.225,+4.224,6197925,7,51,2,3,Finished,
1,894,154,208,22000,3,3,15.0,55,1:41.936,198.3,+4.927,6198628,8,46,3,2,Finished,
1,894,807,15,22001,7,4,12.0,55,1:42.608,197.002,+24.114,6217815,11,53,4,6,Finished,
1,894,1,131,22002,2,5,10.0,55,1:42.539,197.134,+25.255,6218956,10,53,5,5,Finished,
1,894,4,6,22003,5,6,8.0,55,1:42.709,196.808,+26.189,6219890,3,54,6,7,Finished,
1,894,3,131,22004,4,7,6.0,55,1:42.471,197.265,+26.698,6220399,9,54,7,4,Finished,
1,894,18,1,22005,11,8,4.0,55,1:43.073,196.113,+32.262,6225963,5,45,8,12,Finished,
1,894,13,6,22006,6,9,2.0,55,1:42.954,196.34,+34.390,6228091,4,47,9,10,Finished,
1,894,815,1,22007,10,10,1.0,55,1:42.973,196.303,+35.155,6228856,6,47,10,11,Finished,
1,894,821,15,22008,8,11,0.0,55,1:42.744,196.741,+35.990,6229691,12,55,11,8,Finished,
1,894,822,3,22009,17,12,0.0,55,1:43.869,194.61,+47.049,6240750,17,44,12,14,Finished,
1,894,813,3,22010,18,13,0.0,55,1:44.136,194.111,+50.013,6243714,16,43,13,17,Finished,
1,894,819,207,22011,19,14,0.0,55,1:44.477,193.477,+1:03.578,6257279,20,54,14,19,Finished,
1,894,823,207,22012,20,15,0.0,55,1:44.375,193.667,+1:04.501,6258202,21,55,15,18,Finished,
1,894,824,206,22013,22,16,0.0,55,1:44.991,192.53,+1:07.970,6261671,22,54,16,20,Finished,
1,894,820,206,22014,21,17,0.0,55,1:45.408,191.769,+1:12.898,6266599,23,48,17,21,Finished,
12,894,818,5,22015,16,18,0.0,53,1:44.090,194.197,,,18,52,18,15,+2 Laps,
13,894,817,5,22016,12,19,0.0,52,1:42.947,196.353,,,19,52,19,9,+3 Laps,
4,894,16,10,22017,14,20,0.0,50,1:44.095,194.188,,,15,43,20,16,Collision,
1,895,20,9,22020,2,1,25.0,53,1:35.317,219.322,1:26:49.301,5209301,1,39,1,4,Finished,
1,895,17,9,22021,1,2,18.0,53,1:34.587,221.015,+7.129,5216430,2,44,2,1,Finished,
1,895,154,208,22022,4,3,15.0,53,1:35.991,217.782,+9.910,5219211,8,48,3,10,Finished,
1,895,4,6,22023,8,4,12.0,53,1:35.877,218.041,+45.605,5254906,3,39,4,8,Finished,
1,895,8,208,22024,9,5,10.0,53,1:35.516,218.865,+47.325,5256626,7,35,5,5,Finished,
1,895,807,15,22025,7,6,8.0,53,1:36.482,216.674,+51.615,5260916,11,33,6,11,Finished,
1,895,821,15,22026,14,7,6.0,53,1:36.499,216.636,+1:11.630,5280931,12,50,7,12,Finished,
1,895,3,131,22027,6,8,4.0,53,1:34.650,220.868,+1:12.023,5281324,9,46,8,2,Finished,
1,895,18,1,22028,10,9,2.0,53,1:35.549,218.79,+1:20.821,5290122,5,53,9,6,Finished,
1,895,13,6,22029,5,10,1.0,53,1:37.001,215.515,+1:29.263,5298564,4,30,10,13,Finished,
1,895,814,10,22030,12,11,0.0,53,1:37.407,214.617,+1:38.572,5307873,14,41,11,15,Finished,
11,895,818,5,22031,17,12,0.0,52,1:35.895,218.0,,,18,52,12,9,+1 Lap,
11,895,817,5,22032,16,13,0.0,52,1:35.020,220.008,,,19,52,13,3,+1 Lap,
11,895,16,10,22033,22,14,0.0,52,1:37.367,214.705,,,15,29,14,14,+1 Lap,
11,895,815,1,22034,11,15,0.0,52,1:35.845,218.114,,,6,46,15,7,+1 Lap,
11,895,813,3,22035,15,16,0.0,52,1:37.423,214.581,,,16,30,16,16,+1 Lap,
11,895,822,3,22036,13,17,0.0,52,1:37.856,213.632,,,17,43,17,18,+1 Lap,
11,895,819,207,22037,20,18,0.0,52,1:37.489,214.436,,,20,51,18,17,+1 Lap,
11,895,820,206,22038,18,19,0.0,52,1:38.713,211.777,,,23,45,19,19,+1 Lap,
1,896,20,9,22042,1,1,25.0,60,1:28.116,209.383,1:31:12.187,5472187,1,54,1,2,Finished,
1,896,3,131,22043,2,2,18.0,60,1:28.816,207.732,+29.823,5502010,9,49,2,9,Finished,
1,896,154,208,22044,17,3,15.0,60,1:28.796,207.779,+39.892,5512079,8,57,3,7,Finished,
1,896,13,6,22045,5,4,12.0,60,1:28.886,207.569,+41.692,5513879,4,54,4,11,Finished,
1,896,815,1,22046,9,5,10.0,60,1:28.503,208.467,+43.829,5516016,6,59,5,4,Finished,
1,896,1,131,22047,3,6,8.0,60,1:29.052,207.182,+52.475,5524662,10,53,6,15,Finished,
1,896,8,208,22048,6,7,6.0,60,1:27.679,210.426,+1:07.988,5540175,7,60,7,1,Finished,
1,896,814,10,22049,12,8,4.0,60,1:29.300,206.606,+1:12.868,5545055,14,58,8,17,Finished,
1,896,16,10,22050,13,9,2.0,60,1:28.419,208.665,+1:14.734,5546921,15,60,9,3,Finished,
1,896,817,5,22051,11,10,1.0,60,1:28.831,207.697,+1:16.237,5548424,19,60,10,10,Finished,
1,896,4,6,22052,8,11,0.0,60,1:28.709,207.983,+1:18.297,5550484,3,58,11,6,Finished,
1,896,813,3,22053,18,12,0.0,60,1:29.012,207.275,+1:18.951,5551138,16,56,12,14,Finished,
11,896,818,5,22054,14,13,0.0,59,1:29.280,206.653,,,18,53,13,16,+1 Lap,
11,896,18,1,22055,10,14,0.0,59,1:28.814,207.737,,,5,57,14,8,+1 Lap,
11,896,821,15,22056,16,15,0.0,59,1:28.682,208.046,,,12,49,15,5,+1 Lap,
11,896,822,3,22057,15,16,0.0,59,1:28.928,207.471,,,17,52,16,12,+1 Lap,
12,896,820,206,22058,22,17,0.0,58,1:30.335,204.239,,,23,56,17,20,+2 Laps,
12,896,824,206,22059,19,18,0.0,58,1:30.171,204.611,,,22,57,18,19,+2 Laps,
26,896,807,15,22060,7,19,0.0,54,1:28.947,207.426,,,11,52,19,13,Mechanical,
1,897,20,9,22064,2,1,25.0,55,1:43.893,192.451,1:38:06.106,5886106,1,51,1,2,Finished,
1,897,17,9,22065,1,2,18.0,55,1:44.364,191.583,+30.829,5916935,2,49,2,5,Finished,
1,897,3,131,22066,3,3,15.0,55,1:44.458,191.41,+33.650,5919756,9,51,3,6,Finished,
1,897,154,208,22067,6,4,12.0,55,1:44.301,191.699,+34.802,5920908,8,54,4,3,Finished,
1,897,4,6,22068,10,5,10.0,55,1:43.434,193.305,+1:07.181,5953287,3,55,5,1,Finished,
1,897,814,10,22069,11,6,8.0,55,1:45.786,189.007,+1:18.174,5964280,14,55,6,14,Finished,
1,897,1,131,22070,4,7,6.0,55,1:45.463,189.586,+1:19.267,5965373,10,47,7,10,Finished,
1,897,13,6,22071,7,8,4.0,55,1:45.447,189.615,+1:22.886,5968992,4,52,8,9,Finished,
1,897,815,1,22072,8,9,2.0,55,1:45.435,189.637,+1:31.198,5977304,6,51,9,8,Finished,
1,897,16,10,22073,17,10,1.0,55,1:45.609,189.324,+1:33.257,5979363,15,48,10,13,Finished,
1,897,813,3,22074,14,11,0.0,55,1:45.530,189.466,+1:35.989,5982095,16,55,11,11,Finished,
1,897,18,1,22075,12,12,0.0,55,1:46.336,188.03,+1:43.767,5989873,5,43,12,17,Finished,
1,897,821,15,22076,16,13,0.0,55,1:45.974,188.672,+1:44.295,5990401,12,43,13,15,Finished,
11,897,807,15,22077,5,14,0.0,54,1:45.570,189.394,,,11,52,14,12,+1 Lap,
11,897,822,3,22078,15,15,0.0,54,1:44.351,191.607,,,17,54,15,4,+1 Lap,
11,897,817,5,22079,9,16,0.0,54,1:46.042,188.551,,,19,46,16,16,+1 Lap,
11,897,818,5,22080,13,17,0.0,54,1:44.517,191.302,,,18,53,17,7,+1 Lap,
11,897,823,207,22081,18,18,0.0,54,1:46.592,187.578,,,21,48,18,19,+1 Lap,
11,897,819,207,22082,19,19,0.0,54,1:46.432,187.86,,,20,50,19,18,+1 Lap,
12,897,824,206,22083,21,20,0.0,53,1:47.619,185.788,,,22,52,20,20,+2 Laps,
12,897,820,206,22084,20,21,0.0,53,1:47.707,185.636,,,23,52,21,21,+2 Laps,
1,898,20,9,22086,1,1,25.0,56,1:39.856,198.754,1:39:17.148,5957148,1,54,1,1,Finished,
1,898,154,208,22087,3,2,18.0,56,1:40.445,197.588,+6.284,5963432,8,52,2,2,Finished,
1,898,17,9,22088,2,3,15.0,56,1:40.591,197.301,+8.396,5965544,2,52,3,4,Finished,
1,898,1,131,22089,5,4,12.0,56,1:40.818,196.857,+27.358,5984506,10,50,4,5,Finished,
1,898,4,6,22090,6,5,10.0,56,1:41.186,196.141,+29.592,5986740,3,52,5,10,Finished,
1,898,807,15,22091,4,6,8.0,56,1:40.952,196.596,+30.400,5987548,11,54,6,6,Finished,
1,898,815,1,22092,7,7,6.0,56,1:41.830,194.901,+46.692,6003840,6,47,7,15,Finished,
1,898,822,3,22093,9,8,4.0,56,1:40.492,197.496,+54.509,6011657,17,54,8,3,Finished,
1,898,3,131,22094,12,9,2.0,56,1:41.133,196.244,+59.141,6016289,9,51,9,8,Finished,
1,898,18,1,22095,15,10,1.0,56,1:41.285,195.95,+1:17.278,6034426,5,50,10,12,Finished,
1,898,817,5,22096,10,11,0.0,56,1:42.119,194.349,+1:21.004,6038152,19,45,11,16,Finished,
1,898,818,5,22097,14,12,0.0,56,1:41.320,195.882,+1:24.574,6041722,18,52,12,13,Finished,
1,898,13,6,22098,13,13,0.0,56,1:41.209,196.097,+1:26.914,6044062,4,53,13,11,Finished,
1,898,821,15,22099,20,14,0.0,56,1:41.401,195.725,+1:31.707,6048855,12,51,14,14,Finished,
1,898,5,208,22100,8,15,0.0,56,1:41.028,196.448,+1:35.063,6052211,7,52,15,7,Finished,
1,898,814,10,22101,11,16,0.0,56,1:41.148,196.215,+1:36.853,6054001,14,54,16,9,Finished,
11,898,813,3,22102,17,17,0.0,55,1:43.058,192.578,,,16,42,17,17,+1 Lap,
11,898,824,206,22103,19,18,0.0,55,1:43.419,191.906,,,22,45,18,18,+1 Lap,
11,898,823,207,22104,18,19,0.0,55,1:43.933,190.957,,,21,45,19,20,+1 Lap,
11,898,819,207,22105,22,20,0.0,55,1:43.968,190.893,,,20,48,20,21,+1 Lap,
12,898,820,206,22106,21,21,0.0,54,1:43.775,191.248,,,23,48,21,19,+2 Laps,
1,899,20,9,22108,1,1,25.0,71,1:15.624,205.125,1:32:36.300,5556300,1,51,1,3,Finished,
1,899,17,9,22109,4,2,18.0,71,1:15.436,205.636,+10.452,5566752,2,51,2,1,Finished,
1,899,4,6,22110,3,3,15.0,71,1:15.496,205.473,+18.913,5575213,3,50,3,2,Finished,
1,899,18,1,22111,14,4,12.0,71,1:16.450,202.909,+37.360,5593660,5,52,4,7,Finished,
1,899,3,131,22112,2,5,10.0,71,1:16.442,202.93,+39.048,5595348,9,60,5,6,Finished,
1,899,815,1,22113,19,6,8.0,71,1:16.246,203.451,+44.051,5600351,6,50,6,5,Finished,
1,899,13,6,22114,9,7,6.0,71,1:16.470,202.856,+49.110,5605410,4,49,7,8,Finished,
1,899,807,15,22115,10,8,4.0,71,1:16.802,201.979,+1:04.252,5620552,11,49,8,12,Finished,
1,899,1,131,22116,5,9,2.0,71,1:16.692,202.268,+1:12.903,5629203,10,51,9,10,Finished,
11,899,817,5,22117,7,10,1.0,70,1:16.974,201.527,,,19,45,10,15,+1 Lap,
11,899,814,10,22118,12,11,0.0,70,1:16.855,201.839,,,14,58,11,14,+1 Lap,
11,899,821,15,22119,17,12,0.0,70,1:16.528,202.702,,,12,59,12,9,+1 Lap,
11,899,16,10,22120,15,13,0.0,70,1:16.049,203.979,,,15,57,13,4,+1 Lap,
11,899,5,208,22121,11,14,0.0,70,1:17.249,200.81,,,7,70,14,16,+1 Lap,
11,899,818,5,22122,8,15,0.0,70,1:16.790,202.01,,,18,49,15,11,+1 Lap,
11,899,813,3,22123,16,16,0.0,70,1:17.554,200.02,,,16,45,16,18,+1 Lap,
12,899,824,206,22124,21,17,0.0,69,1:17.717,199.601,,,22,67,17,20,+2 Laps,
12,899,823,207,22125,20,18,0.0,69,1:17.590,199.927,,,21,51,18,19,+2 Laps,
12,899,820,206,22126,22,19,0.0,69,1:17.281,200.727,,,23,68,19,17,+2 Laps,
1,900,3,131,22130,3,1,25.0,57,1:32.478,206.436,1:32:58.710,5578710,6,19,1,1,Finished,
1,900,825,1,22131,4,2,18.0,57,1:33.066,205.131,+26.777,5605487,20,49,2,6,Finished,
1,900,18,1,22132,10,3,15.0,57,1:32.917,205.46,+30.027,5608737,22,39,3,5,Finished,
1,900,4,6,22133,5,4,12.0,57,1:33.186,204.867,+35.284,5613994,14,57,4,7,Finished,
1,900,822,3,22134,15,5,10.0,57,1:32.616,206.128,+47.639,5626349,77,56,5,3,Finished,
1,900,807,10,22135,7,6,8.0,57,1:32.568,206.235,+50.718,5629428,27,56,6,2,Finished,
1,900,8,6,22136,11,7,6.0,57,1:33.210,204.814,+57.675,5636385,7,56,7,8,Finished,
1,900,818,5,22137,6,8,4.0,57,1:33.691,203.763,+1:00.441,5639151,25,56,8,10,Finished,
1,900,826,5,22138,8,9,2.0,57,1:33.864,203.387,+1:03.585,5642295,26,35,9,11,Finished,
1,900,815,10,22139,16,10,1.0,57,1:32.634,206.088,+1:25.916,5664626,11,38,10,4,Finished,
11,900,16,15,22140,13,11,0.0,56,1:33.366,204.472,,,99,34,11,9,+1 Lap,
11,900,821,15,22141,20,12,0.0,56,1:34.564,201.882,,,21,41,12,13,+1 Lap,
12,900,820,206,22142,17,13,0.0,55,1:34.202,202.658,,,4,33,13,12,+2 Laps,
1,901,1,131,22152,1,1,25.0,56,1:43.066,193.611,1:40:25.974,6025974,44,53,1,1,Finished,
1,901,3,131,22153,3,2,18.0,56,1:43.960,191.946,+17.313,6043287,6,55,2,2,Finished,
1,901,20,9,22154,2,3,15.0,56,1:44.289,191.341,+24.534,6050508,1,51,3,4,Finished,
1,901,4,6,22155,4,4,12.0,56,1:44.165,191.569,+35.992,6061966,14,47,4,3,Finished,
1,901,807,10,22156,7,5,10.0,56,1:45.982,188.284,+47.199,6073173,27,38,5,10,Finished,
1,901,18,1,22157,10,6,8.0,56,1:46.039,188.183,+1:23.691,6109665,22,47,6,11,Finished,
1,901,13,3,22158,13,7,6.0,56,1:44.897,190.232,+1:25.076,6111050,19,44,7,6,Finished,
1,901,822,3,22159,18,8,4.0,56,1:45.475,189.189,+1:25.537,6111511,77,31,8,9,Finished,
11,901,825,1,22160,8,9,2.0,55,1:45.373,189.372,,,20,44,9,8,+1 Lap,
11,901,826,5,22161,11,10,1.0,55,1:46.695,187.026,,,26,36,10,13,+1 Lap,
11,901,154,208,22162,15,11,0.0,55,1:46.224,187.855,,,8,42,11,12,+1 Lap,
11,901,8,6,22163,6,12,0.0,55,1:45.129,189.812,,,7,36,12,7,+1 Lap,
11,901,155,207,22164,20,13,0.0,55,1:47.753,185.19,,,10,53,13,15,+1 Lap,
12,901,828,207,22165,22,14,0.0,54,1:47.500,185.626,,,9,40,14,14,+2 Laps,
12,901,820,206,22166,21,15,0.0,54,1:48.249,184.341,,,4,49,15,18,+2 Laps,
1,902,1,131,22174,2,1,25.0,57,1:37.108,200.634,1:39:42.743,5982743,44,49,1,2,Finished,
1,902,3,131,22175,1,2,18.0,57,1:37.020,200.816,+1.085,5983828,6,49,2,1,Finished,
1,902,815,10,22176,4,3,15.0,57,1:39.320,196.165,+24.067,6006810,11,36,3,7,Finished,
1,902,817,9,22177,13,4,12.0,57,1:39.269,196.266,+24.489,6007232,3,38,4,4,Finished,
1,902,807,10,22178,11,5,10.0,57,1:38.785,197.228,+28.654,6011397,27,37,5,3,Finished,
1,902,20,9,22179,10,6,8.0,57,1:39.312,196.181,+29.879,6012622,1,18,6,6,Finished,
1,902,13,3,22180,7,7,6.0,57,1:39.272,196.26,+31.265,6014008,19,40,7,5,Finished,
1,902,822,3,22181,3,8,4.0,57,1:39.762,195.296,+31.876,6014619,77,50,8,13,Finished,
1,902,4,6,22182,9,9,2.0,57,1:39.732,195.355,+32.595,6015338,14,53,9,12,Finished,
1,902,8,6,22183,5,10,1.0,57,1:39.438,195.933,+33.462,6016205,7,35,10,8,Finished,
1,902,826,5,22184,12,11,0.0,57,1:40.160,194.52,+41.342,6024085,26,12,11,15,Finished,
1,902,154,208,22185,16,12,0.0,57,1:39.443,195.923,+43.143,6025886,8,39,12,9,Finished,
1,902,820,206,22186,21,13,0.0,57,1:41.825,191.34,+59.909,6042652,4,48,13,21,Finished,
1,902,813,208,22187,17,14,0.0,57,1:39.666,195.484,+1:02.803,6045546,13,52,14,11,Finished,
1,902,155,207,22188,18,15,0.0,57,1:41.246,192.434,+1:27.900,6070643,10,17,15,18,Finished,
11,902,824,206,22189,19,16,0.0,56,1:42.175,190.684,,,17,44,16,22,+1 Lap,
8,902,18,1,22190,6,17,0.0,55,1:39.565,195.683,,,22,37,17,10,Clutch,
1,903,1,131,22196,1,1,25.0,54,1:41.196,193.916,1:33:28.338,5608338,44,42,1,2,Finished,
1,903,3,131,22197,4,2,18.0,54,1:40.402,195.45,+18.062,5626400,6,39,2,1,Finished,
1,903,4,6,22198,5,3,15.0,54,1:42.081,192.235,+23.604,5631942,14,48,3,4,Finished,
1,903,817,9,22199,2,4,12.0,54,1:41.473,193.387,+27.136,5635474,3,39,4,3,Finished,
1,903,20,9,22200,3,5,10.0,54,1:42.169,192.07,+47.778,5656116,1,37,5,5,Finished,
1,903,807,10,22201,8,6,8.0,54,1:42.624,191.218,+54.295,5662633,27,33,6,10,Finished,
1,903,822,3,22202,7,7,6.0,54,1:42.660,191.151,+55.697,5664035,77,52,7,11,Finished,
1,903,8,6,22203,11,8,4.0,54,1:42.300,191.824,+1:16.335,5684673,7,34,8,8,Finished,
1,903,815,10,22204,16,9,2.0,54,1:42.228,191.959,+1:22.647,5690985,11,32,9,6,Finished,
11,903,826,5,22205,13,10,1.0,53,1:43.337,189.899,,,26,33,10,17,+1 Lap,
11,903,18,1,22206,12,11,0.0,53,1:43.375,189.829,,,22,30,11,18,+1 Lap,
11,903,818,5,22207,9,12,0.0,53,1:42.896,190.712,,,25,34,12,14,+1 Lap,
11,903,825,1,22208,15,13,0.0,53,1:42.701,191.075,,,20,33,13,12,+1 Lap,
11,903,813,208,22209,22,14,0.0,53,1:43.067,190.396,,,13,34,14,15,+1 Lap,
11,903,13,3,22210,6,15,0.0,53,1:42.379,191.676,,,19,34,15,9,+1 Lap,
11,903,821,15,22211,17,16,0.0,53,1:42.257,191.904,,,21,42,16,7,+1 Lap,
11,903,824,206,22212,19,17,0.0,53,1:44.825,187.203,,,17,36,17,21,+1 Lap,
11,903,155,207,22213,18,18,0.0,53,1:43.323,189.924,,,10,48,18,16,+1 Lap,
12,903,820,206,22214,21,19,0.0,52,1:42.875,190.751,,,4,50,19,13,+2 Laps,
12,903,828,207,22215,20,20,0.0,52,1:43.620,189.38,,,9,30,20,19,+2 Laps,
1,904,1,131,22218,1,1,25.0,66,1:29.483,187.275,1:41:05.155,6065155,44,54,1,3,Finished,
1,904,3,131,22219,2,2,18.0,66,1:29.236,187.794,+0.636,6065791,6,51,2,2,Finished,
1,904,817,9,22220,3,3,15.0,66,1:30.012,186.175,+49.014,6114169,3,65,3,5,Finished,
1,904,20,9,22221,15,4,12.0,66,1:28.918,188.465,+1:16.702,6141857,1,55,4,1,Finished,
1,904,822,3,22222,4,5,10.0,66,1:30.424,185.326,+1:19.293,6144448,77,47,5,8,Finished,
1,904,4,6,22223,7,6,8.0,66,1:29.898,186.411,+1:27.743,6152898,14,55,6,4,Finished,
11,904,8,6,22224,6,7,6.0,65,1:30.580,185.007,,,7,53,7,11,+1 Lap,
11,904,154,208,22225,5,8,4.0,65,1:31.068,184.016,,,8,47,8,14,+1 Lap,
11,904,815,10,22226,11,9,2.0,65,1:30.756,184.648,,,11,39,9,13,+1 Lap,
11,904,807,10,22227,10,10,1.0,65,1:31.411,183.325,,,27,42,10,16,+1 Lap,
11,904,18,1,22228,8,11,0.0,65,1:30.563,185.042,,,22,43,11,10,+1 Lap,
11,904,825,1,22229,14,12,0.0,65,1:30.318,185.544,,,20,43,12,7,+1 Lap,
11,904,13,3,22230,9,13,0.0,65,1:30.468,185.236,,,19,55,13,9,+1 Lap,
11,904,826,5,22231,12,14,0.0,65,1:30.269,185.645,,,26,59,14,6,+1 Lap,
11,904,813,208,22232,22,15,0.0,65,1:31.235,183.679,,,13,39,15,15,+1 Lap,
11,904,821,15,22233,13,16,0.0,65,1:30.666,184.832,,,21,55,16,12,+1 Lap,
11,904,16,15,22234,16,17,0.0,65,1:31.473,183.201,,,99,38,17,17,+1 Lap,
12,904,824,206,22235,18,18,0.0,64,1:31.784,182.58,,,17,46,18,20,+2 Laps,
12,904,820,206,22236,17,19,0.0,64,1:31.767,182.614,,,4,44,19,18,+2 Laps,
12,904,828,207,22237,19,20,0.0,64,1:33.350,179.517,,,9,54,20,22,+2 Laps,
1,905,3,131,22240,1,1,25.0,78,1:19.425,151.388,1:49:27.661,6567661,6,33,1,4,Finished,
1,905,1,131,22241,2,2,18.0,78,1:19.361,151.51,+9.210,6576871,44,34,2,3,Finished,
1,905,817,9,22242,3,3,15.0,78,1:19.252,151.718,+9.614,6577275,3,70,3,2,Finished,
1,905,4,6,22243,5,4,12.0,78,1:19.727,150.814,+32.452,6600113,14,54,4,5,Finished,
11,905,807,10,22244,11,5,10.0,77,1:20.767,148.872,,,27,38,5,9,+1 Lap,
11,905,18,1,22245,12,6,8.0,77,1:21.047,148.358,,,22,42,6,12,+1 Lap,
11,905,13,3,22246,16,7,6.0,77,1:20.314,149.712,,,19,48,7,6,+1 Lap,
11,905,154,208,22247,14,8,4.0,77,1:20.979,148.482,,,8,53,8,11,+1 Lap,
11,905,824,206,22248,21,9,2.0,77,1:21.254,147.98,,,17,42,9,16,+1 Lap,
11,905,825,1,22249,8,10,1.0,77,1:20.657,149.075,,,20,75,10,8,+1 Lap,
11,905,828,207,22250,22,11,0.0,77,1:20.911,148.607,,,9,53,11,10,+1 Lap,
11,905,8,6,22251,6,12,0.0,77,1:18.479,153.212,,,7,75,12,1,+1 Lap,
12,905,155,207,22252,20,13,0.0,75,1:22.425,145.878,,,10,16,13,19,+2 Laps,
13,905,820,206,22253,19,14,0.0,75,1:20.579,149.22,,,4,69,14,7,+3 Laps,
1,906,817,9,22262,6,1,25.0,70,1:18.640,199.638,1:39:12.830,5952830,3,68,1,4,Finished,
1,906,3,131,22263,1,2,18.0,70,1:18.881,199.028,+4.236,5957066,6,33,2,7,Finished,
1,906,20,9,22264,3,3,15.0,70,1:19.171,198.299,+5.247,5958077,1,48,3,10,Finished,
1,906,18,1,22265,9,4,12.0,70,1:18.759,199.337,+11.755,5964585,22,64,4,5,Finished,
1,906,807,10,22266,11,5,10.0,70,1:18.936,198.89,+12.843,5965673,27,64,5,8,Finished,
1,906,4,6,22267,7,6,8.0,70,1:18.614,199.704,+14.869,5967699,14,64,6,3,Finished,
1,906,822,3,22268,4,7,6.0,70,1:19.321,197.924,+23.578,5976408,77,52,7,11,Finished,
1,906,818,5,22269,8,8,4.0,70,1:19.399,197.73,+28.026,5980856,25,56,8,12,Finished,
1,906,825,1,22270,12,9,2.0,70,1:18.819,199.185,+29.254,5982084,20,56,9,6,Finished,
1,906,8,6,22271,10,10,1.0,70,1:18.529,199.921,+53.678,6006508,7,68,10,2,Finished,
4,906,815,10,22272,13,11,0.0,69,1:19.491,197.501,,,11,63,11,13,Collision,
4,906,13,3,22273,5,12,0.0,69,1:18.504,199.984,,,19,58,12,1,Collision,
11,906,16,15,22274,16,13,0.0,69,1:20.226,195.692,,,99,66,13,17,+1 Lap,
132,906,821,15,22275,22,14,0.0,64,1:20.112,195.97,,,21,51,14,16,ERS,
1,907,3,131,22284,3,1,25.0,71,1:12.598,214.518,1:27:54.976,5274976,6,50,1,6,Finished,
1,907,1,131,22285,9,2,18.0,71,1:12.217,215.65,+1.932,5276908,44,41,2,2,Finished,
1,907,822,3,22286,2,3,15.0,71,1:12.581,214.568,+8.172,5283148,77,63,3,3,Finished,
1,907,13,3,22287,1,4,12.0,71,1:12.586,214.553,+17.358,5292334,19,63,4,4,Finished,
1,907,4,6,22288,4,5,10.0,71,1:12.595,214.527,+18.553,5293529,14,58,5,5,Finished,
1,907,815,10,22289,15,6,8.0,71,1:12.142,215.874,+28.546,5303522,11,59,6,1,Finished,
1,907,825,1,22290,6,7,6.0,71,1:12.746,214.081,+32.031,5307007,20,53,7,7,Finished,
1,907,817,9,22291,5,8,4.0,71,1:13.060,213.161,+43.522,5318498,3,55,8,10,Finished,
1,907,807,10,22292,10,9,2.0,71,1:13.156,212.882,+44.137,5319113,27,60,9,11,Finished,
1,907,8,6,22293,8,10,1.0,71,1:12.884,213.676,+47.777,5322753,7,55,10,9,Finished,
1,907,18,1,22294,11,11,0.0,71,1:12.858,213.752,+50.966,5325942,22,60,11,8,Finished,
11,907,813,208,22295,13,12,0.0,70,1:13.187,212.791,,,13,64,12,12,+1 Lap,
11,907,16,15,22296,16,13,0.0,70,1:13.709,211.284,,,99,59,13,14,+1 Lap,
11,907,154,208,22297,22,14,0.0,70,1:13.953,210.587,,,8,42,14,15,+1 Lap,
12,907,824,206,22298,18,15,0.0,69,1:14.476,209.108,,,17,65,15,19,+2 Laps,
12,907,155,207,22299,19,16,0.0,69,1:15.274,206.892,,,10,40,16,22,+2 Laps,
12,907,820,206,22300,21,17,0.0,69,1:14.847,208.072,,,4,40,17,21,+2 Laps,
12,907,828,207,22301,20,18,0.0,69,1:14.672,208.56,,,9,33,18,20,+2 Laps,
12,907,821,15,22302,17,19,0.0,69,1:14.036,210.351,,,21,53,19,16,+2 Laps,
1,908,1,131,22306,6,1,25.0,52,1:37.176,218.239,2:26:52.094,8812094,44,26,1,1,Finished,
1,908,822,3,22307,14,2,18.0,52,1:38.264,215.822,+30.135,8842229,77,34,2,4,Finished,
1,908,817,9,22308,8,3,15.0,52,1:38.459,215.395,+46.495,8858589,3,34,3,7,Finished,
1,908,18,1,22309,3,4,12.0,52,1:38.284,215.778,+47.390,8859484,22,52,4,5,Finished,
1,908,20,9,22310,2,5,10.0,52,1:37.481,217.556,+53.864,8865958,1,52,5,2,Finished,
1,908,4,6,22311,16,6,8.0,52,1:38.587,215.115,+59.946,8872040,14,52,6,8,Finished,
1,908,825,1,22312,5,7,6.0,52,1:38.677,214.919,+1:02.563,8874657,20,32,7,10,Finished,
1,908,807,10,22313,4,8,4.0,52,1:38.625,215.032,+1:28.692,8900786,27,52,8,9,Finished,
1,908,826,5,22314,9,9,2.0,52,1:38.407,215.509,+1:29.340,8901434,26,45,9,6,Finished,
11,908,818,5,22315,10,10,1.0,51,1:39.261,213.654,,,25,44,10,13,+1 Lap,
11,908,815,10,22316,7,11,0.0,51,1:38.716,214.834,,,11,41,11,11,+1 Lap,
11,908,154,208,22317,11,12,0.0,51,1:38.919,214.393,,,8,48,12,12,+1 Lap,
11,908,16,15,22318,13,13,0.0,51,1:40.041,211.989,,,99,34,13,15,+1 Lap,
11,908,824,206,22319,12,14,0.0,51,1:39.961,212.158,,,17,51,14,14,+1 Lap,
12,908,155,207,22320,22,15,0.0,50,1:41.462,209.02,,,10,31,15,18,+2 Laps,
12,908,820,206,22321,17,16,0.0,50,1:40.399,211.233,,,4,50,16,17,+2 Laps,
